,artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,like/girls,sadness,feelings,danceability,loudness,acousticness,instrumentalness,valence,energy,topic,age
82178,junior m.a.f.i.a.,murder onze,2018,hip hop,junior mafia murder onze cheek trife larceny fuckin house nigga klep fuckin house kleptomaniac cheek aight aight check snake killin niggas kleptomaniac little niggas push landcruiser jeeps gettin blunt week nights maxima acura bitch drivin mazda drivin rope south honda pathfinder gettin blunt nigga need ridin smoothly playin lowkey watch bitch brick civic sellin weight outta state shit record shit straight recuperate dough go motherfuckers fear blow spot like leary violent gun like stone nigga strike chalk kleptomaniac attract cream stack pen sticky hand crazy glue like finger tip shoplift pass crew mountain bike bustin fourfifths vagettes rolex bitch flex lyric commercial,102,0.001196172,0.059432512,0.001196172,0.001196172,0.001196172,0.02656207,0.001196172,0.001196172,0.751776244,0.001196172,0.001196172,0.057230127,0.001196172,0.001196172,0.001196172,0.001196173,0.692407668,0.770274081,0.049296234,0,0.334295136,0.608596385,obscene,0.028571429
82179,vince staples,blue suede,2018,hip hop,shoe blue suede blue suede blue suede blue suede young grave bouquets bouquets bouquets bouquets outlive roses outlive roses outlive roses outlive roses bitch shit hoe knowin niggas snitch regardless show switch momma raise soldier profit cough ring rovers hoe wanna fuck bend half hoe chauffeur half hoe fuck face toothless easy ruthless lyric commercial,55,0.002192982,0.106701909,0.002192983,0.002192982,0.002192982,0.002192983,0.002192982,0.002192982,0.361287951,0.207192802,0.11371857,0.002192982,0.002192983,0.002192982,0.002192982,0.002192982,0.324163327,0.762300336,0.14256942,6.97E-05,0.468260511,0.731723353,obscene,0.028571429
82180,yg,bicken back being bool,2018,hip hop,motherfuckin gangsta shit nigga bicken bool bicken bool bicken bool bicken bool bicken bicken bicken bicken bool bicken bicken bicken bicken bool pull block like fuck police niggas better swat play house try spot extend knot go jail flock come home strike go jail bitch come home dyke nigga yikes play shit wifey like sega play bitch real bompton nigga motherfucking attitude walk spot think nigga lyric commercial,68,0.00150376,0.001503759,0.001503759,0.001503759,0.001503759,0.001503759,0.001503759,0.001503759,0.703181083,0.100976568,0.062235733,0.001503759,0.001503759,0.001503759,0.00150376,0.052005104,0.539694574,0.712688768,0.292167964,0,0.650659522,0.664654191,obscene,0.028571429
82181,method man,4:20,2018,hip hop,roll light smoke roll light smoke roll roll roll light smoke roll light smoke yeah fast slow meth kill popo squeal feel bigger harder good hump like quasimoto season hold adobo rappers carb diet dough file excuse hand roach head wish good woods hood mean hood tell lie straight pullpit like lynch bull real money come worse need toe finger count blow smoke cloud face hint crowd space meth roll get smoke seed california choke doubt roll rim mean roll roll roll light smoke roll light smoke flow power people go hard hold hold like pretty toney lyric commercial,99,0.000762777,0.079545999,0.000762777,0.000762777,0.02533616,0.000762777,0.046772399,0.000762777,0.343748736,0.000762777,0.000762777,0.15119032,0.000762777,0.035326062,0.000762777,0.061031652,0.725982887,0.743994052,0.012248004,0,0.360057708,0.706697547,obscene,0.028571429
82182,big boi,shutterbugg,2018,hip hop,playa choose play safe check resume risky business witness history grade go rockin brad fade twist style throw gucci bucket flower super southern pride know shut country nigga pile slaughter shit cook order order satisfy people water boarder essay get smarter flour tortillas lettuce enchiladas follow wink wink doubt speak blink folks sleep clink shittin niggas seat nigga party people club time throw deuce shutterbuggs double fisted grab stop play baby baby baby baby tell listen lyric commercial,78,0.132955025,0.098144555,0.001144165,0.001144165,0.001144165,0.001144165,0.001144165,0.001144165,0.572689489,0.001144165,0.112107081,0.001144165,0.001144165,0.001144165,0.001144165,0.001144165,0.594931225,0.780555342,0.292167964,0,0.511541632,0.90289987,obscene,0.028571429
82184,lil yachty,count me in,2018,hip hop,erre wanna come bangin mothafuckin door yeah sippin sippin facts double feet gangbanging gang bitch touch knees vietnamese crew bitch poppin percs triple gimme cause sleaze slurp want head want head say nigga touch riches stitch think talk cheap flex whoo stripper bitch tryna trap child yeah clip leave like dial rob dial yeah brrr niggas tryna steal style stack shit yachty rothschild like game poker poker face code lyoko niggas popo benz skrr lyric commercial,76,0.001385042,0.180271081,0.001385042,0.001385042,0.091996716,0.001385042,0.001385042,0.001385042,0.545597354,0.001385042,0.001385042,0.001385042,0.029122568,0.001385042,0.001385042,0.001385042,0.78230261,0.712842602,0.498995481,0,0.734130256,0.644633546,obscene,0.028571429
82185,lil wayne,trippy,2018,hip hop,blue sky blue sky eye bust fuck grape nigga turn shit wine dont fuck high nigga go nigga weed ignore thats nigga skin crawlin wall talkin picture lookin grind movin see shit blow like stick traffic smoke strong cough like get bury fuck know virgin stone saturn eye roll blink like hazard say mushroom crown graduate better drug gown knock high horse choice high scoreboard bitch look point trippin cotton mouth high fell asleep load wake high reload weed pills drink thats trippy thats trippy thats trippy weed pills drink thats trippy thats trippy thats trippy weed pills drink thats trippy thats trippy thats trippy weed pills drink thats trippy thats trippy lyric commercial,114,0.000862813,0.107499577,0.000862813,0.000862813,0.000862813,0.000862813,0.000862813,0.000862813,0.389874107,0.000862813,0.282523978,0.149453857,0.000862813,0.000862813,0.000862813,0.000862813,0.756308892,0.758198087,0.071485012,0,0.507419621,0.605593288,obscene,0.028571429
82186,kid frost,la raza,2018,hip hop,aqui estoy frost jefe maton boss cuete load balas face vatos cholos assassins send kill blood aztec warrior extreme hold barriers chicano proud guantes chingazos sabes right dirt matter afraid gonna hurt homeboys camaradas kick millaje chingon like capone controlo todos solo sweep lyric commercial,45,0.002923977,0.317706818,0.002923977,0.051202415,0.002923977,0.002923977,0.037037231,0.002923977,0.002923977,0.002923977,0.145682392,0.002923977,0.077841668,0.002923977,0.138056519,0.002923977,0.800714827,0.532830808,0.040762089,0.000616397,0.718672712,0.529514836,violence,0.028571429
82187,shawnna,gettin' some,2018,hip hop,gettin gettin gettin gettin head gettin gettin head gettin head gettin gettin head gettin head gettin gettin head kinda girl toe gettin head gettin gettin head hustle gettin head gettin gettin head hustle gettin head gettin gettin head hustle kinda girl toe know niggas want bitch like apple bottom wife beater rockin nikes niggas hood wanna wifey pretty dolla prob niggas poppin collar bitch riders think need stop catch flyin hood drop pop watch chilly rock freeze broads silly gonna steam slippin bippin lyric commercial,85,0.000877193,0.12243531,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.72792761,0.000877193,0.000877193,0.000877193,0.000877193,0.066206563,0.000877193,0.000877193,0.826708545,0.759249289,0.090460934,0,0.605317395,0.586573675,obscene,0.028571429
82189,eric b. & rakim,microphone fiend,2018,hip hop,fiend teen melt microphone instead con cream music orientate hiphop originate fit like piece puzzle complicate cause grab try small cool cause upset kick hole speaker pull plug grab rhyme opposite brother crave like fiend nicotine need cigarette know mean rag rip stage sound amaze cause rhyme think sort addiction magnatized mix vocals vocabulary verse stick drano volcanoes erupt rhyme overflow gradually grow write cold coin cide thoughts guide track slide lyric commercial,73,0.001547988,0.181666056,0.001547988,0.001547988,0.001547988,0.001547988,0.001547988,0.120413859,0.57002168,0.001547988,0.001547988,0.001547988,0.001547988,0.001547988,0.001547988,0.001547988,0.567854435,0.690895572,0.35542104,0,0.690849134,0.795789418,obscene,0.028571429
82192,3rd bass,the gas face,2018,hip hop,aiyyo labelmate newkirk step thank serch prime minister sinister nhihihihihihice nice nice nice kick grill nice past tense facially bass express blind mice sight lover give light grin show trick sleeve huahah tangle weave deceivers stupefy fable deal dinner table tour record trust sign life exit xoff newports puma sweat damn feed frown emus face drink thermos clipper face give differ real gotta aiyyo step lyric commercial,67,0.001644737,0.001644737,0.243989423,0.001644737,0.001644737,0.001644737,0.033650357,0.001644737,0.37818763,0.001644737,0.001644737,0.093262482,0.001644737,0.122539591,0.001644737,0.001644737,0.853785335,0.72399559,0.263051469,0,0.607378401,0.852848257,obscene,0.028571429
82193,snoop dogg,this weed iz mine,2018,hip hop,lonely morning feel good smokin shit wish jealousy envy feel weed sack lock homies blunt lookin like jelly palm tree police roll nothin cause smoke lop braid hair khaki suit fuck classy suite east standin weed lookin fine sorry babygirl tonight weed weed weed weed weed episode sack world church music listen choir burn kush lyric commercial,57,0.001814882,0.001814882,0.001814882,0.05998193,0.001814882,0.001814882,0.001814882,0.001814882,0.371398882,0.114191565,0.001814882,0.066266017,0.001814882,0.135553711,0.001814882,0.127656337,0.668580093,0.799810271,0.024095406,0,0.581615829,0.850846193,obscene,0.028571429
82194,tory lanez,b.i.d,2018,hip hop,yeah yeah yeah alright cool jump fuck take shoot henny girl know real tryna brag wanna nigga bust bust bust yeah bust bust bust yeah yeah trap cash tolerate bitch talkin lookin throwin shit motherfuckin rack birthday jump fuck drink comin lyric commercial,43,0.001461988,0.001461988,0.001461988,0.001461988,0.187832041,0.001461988,0.001461988,0.001461988,0.637579877,0.001461988,0.001461988,0.001461988,0.001461988,0.043100901,0.001461988,0.001461988,0.757391964,0.771735508,0.095581421,0,0.496084089,0.679669675,obscene,0.028571429
82197,cypress hill,k.u.s.h.,2018,hip hop,check best kush send heaven right light home okay check original greenthumb rest liars prescription higher type weed desire ahead maybe inspire kind flavor savor favor long share neighbor like sour deep east coast coast know kush queen smoke picky throw green sticky stress bush push kush harvest like swoosh world wonder smoke go weed better like cali lyric commercial,60,0.001503759,0.001503759,0.054353624,0.040701283,0.001503759,0.001503759,0.001503759,0.105382752,0.30930391,0.058340853,0.00150376,0.187683117,0.00150376,0.145485827,0.001503759,0.00150376,0.675078523,0.74673743,0.027810269,2.22E-06,0.490931575,0.723715095,obscene,0.028571429
82198,q-tip,won't trade,2018,hip hop,know epitaph niggers laugh trick gas siphon cash see door flash stay enclose walkin clothe say trade mother fuck right walk shit night shit hold tight filma sleeve leave cooler breeze believe wait nothin division leader rebound group shorties post goin coast coast hard ones game sayin good mean trade dough franchise things think long term plan bringin fan magazine listen lady scream trade cause know better lyric commercial,69,0.028601567,0.001196172,0.001196172,0.109046139,0.001196172,0.001196172,0.001196172,0.288470936,0.467076829,0.001196172,0.001196172,0.001196172,0.032339875,0.001196172,0.001196172,0.001196172,0.811545543,0.694331205,0.080019157,0,0.956718879,0.484468384,obscene,0.028571429
82200,lloyd banks,i get high,2018,hip hop,know suppose smoke bouncer motherfuckin hand high botherin everybody tonight doin thing player hatin high botherin shit lahlah smokin gettin right bullshit tree barely give buzz high lahlah smokin gettin right bullshit tree barely give buzz high admit problem comin doedoe bag gnac sack seed chill sofa relax knees roll loose backwards breathe blow heavy load subtract cause smoker choke mean provoke influence musician operate instrument recent success rapidly bitch convince haters look inside cause pitch tint enter club baggies chocolate secondhand smoke nigga wanna start shit lyric commercial,89,0.001169591,0.078050593,0.001169591,0.03966875,0.001169591,0.001169591,0.001169591,0.001169591,0.699625187,0.001169591,0.001169591,0.089445639,0.001169591,0.001169591,0.001169591,0.001169591,0.83645619,0.842499295,0.157629676,0,0.499175598,0.805799741,obscene,0.028571429
82201,the roots,75 bars (black's reconstruction),2018,hip hop,land straight razor face beard niggas hammer waist yeah waste rare niggas race scar niggas snake head niggas care niggas break bread niggas dead niggas hate black niggas niggas hide yellow niggas niggas tell bullet come prepare niggas come land niggas niggas muthafucking legendary yeah niggas clear niggas look rearview mirror niggas want millionaire niggas definiere nigga take share lookee yeah know fair nigga hair trigger haystack needle nigga leave nigga puppet need puppeteer nigga shed tear nigga field shield spear nigga girl heel nigga fair nigga battle tell ready like figure care nigga listen sound money make trillionaires nigga gentlemen extraordinary league lyric commercial,105,0.000692521,0.186146219,0.000692521,0.000692521,0.050421299,0.000692521,0.000692521,0.071042747,0.589994754,0.000692521,0.000692521,0.000692521,0.024977421,0.040464936,0.000692521,0.000692521,0.747644319,0.843140271,0.114456942,1.04E-06,0.47856554,0.973973161,obscene,0.028571429
82202,c-murder,down for my niggaz,2018,hip hop,fuck niggas fuck niggas cause niggas fuck niggas cause niggas fuck niggas ride niggas niggas fuck niggas fuck niggas cause niggas fuck niggas cause niggas fuck niggas ride niggas niggas fuck niggas bitch limit ride cause nigga tank fuckin ball anybody fuck snoop doggy dogg niggas wall magic know nigga care shit pourin hair nigga fuckin time nigga fuckin bleed motto live fuck niggas goin niggas hide like shootin suicide beat hittin hard like dirt niggas nolia know hurt like soulja dirt picture tshirt move niggas incase nigga tryin niggas squeeze trigger motherfuckin niggas lyric commercial,96,0.000683527,0.04758974,0.000683527,0.000683527,0.000683527,0.000683527,0.000683527,0.000683527,0.872561998,0.000683527,0.021829487,0.000683527,0.000683527,0.000683527,0.000683527,0.000683527,0.820210116,0.82421865,0.050902662,0,0.503297609,0.842837934,obscene,0.028571429
82203,epmd,so wat cha sayin',2018,hip hop,sermon parrish employees year yeah work take time rappers jerk fact wack track stack cause lack ingredients epmd scratch scratch cut scratch hiphopper plus shocker microphone doctor wreck destroy think ready mess kill noise play time slay homey rhyme pack sucker jump attack know master field respect eightyseven eightyeight kneel cause produce loose time perform sucker like glow word bear smack second time different assignment sucker need rappin alignment cause cream crop time girlies dope glance edouble kickin microphone wrecker turn cordless sayin checka ladies party goers freak slow brothers hold piece steel lyric commercial,95,0.001196172,0.001196172,0.001196172,0.15988512,0.06630494,0.001196172,0.001196172,0.001196172,0.565184201,0.001196172,0.001196172,0.060976955,0.034257818,0.001196172,0.001196172,0.001196172,0.795299469,0.635848524,0.178714035,0.000240891,0.465169002,0.701692385,obscene,0.028571429
82204,jeezy,higher learning,2018,hip hop,need weed somebody weed tryna high tryna high yeah somebody weed westside nigga nigga yeah yeah yeah yeah whassup tryna high higher learn nigga look wake ritz damn face face rack jeans waist snow leave shit waste yeah know sip straight like taste haha valet dollars stunt stunt pull mean machine leave arrarr pass thing barely know know imagine shit bout yeah snow streets cold bitch polar polar expectations world think solar yeah kalamazoo cause happen learn soda yeah need weed somebody weed tryna high tryna high bake cake rise motivate factor liver boast bang pour pain thing purple rain brain unravel flame maintain fame picture frame hood blow kush game foot cane walk like indian chief beef real brief wreath think leaf residue stick deep teeth smoke dogg shit cause crip need need weed somebody weed tryna high tryna high coffee good drop fresh know stop somebody weed fiending daydream time mota different kinds fell hard funk fake smoke good smoke shake nugs weed paper twist bowl blunt split sheeit shit cause green scene fuck,176,0.000482859,0.000482859,0.000482859,0.000482859,0.121358704,0.000482859,0.000482859,0.0386611,0.558019612,0.000482859,0.000482859,0.160716156,0.000482859,0.000482859,0.035674234,0.079293032,0.705404527,0.748557803,0.158633693,0,0.909315746,0.655644901,obscene,0.028571429
82207,arrested development,mr. wendal,2018,hip hop,dollar fact brotherman dollars mean snack mean deal strong serve know beautiful heaven await poem write time clothe money plate wendal know cause think twice spend know know money give knowledge shoe think black spend money colleges lyric commercial,39,0.001754386,0.001754386,0.001754386,0.001754386,0.001754386,0.001754386,0.001754386,0.376132125,0.448250265,0.001754386,0.001754386,0.03573924,0.001754386,0.043191507,0.001754386,0.001754386,0.890609769,0.623131554,0.018874517,0.004281377,0.88561418,0.370350706,obscene,0.028571429
82208,snoop dogg,boss' life,2018,hip hop,shit block girls cause live boss life niggaz wanna play dues gotta bitch stay cause live boss life puttin work overseas ease doggy smoke weed fuck nigga detoxin baby presidential pocket women understandin livin hoe winnin beginnin pearl give world soft like linen sweet like everyday like wanna spot want pussy end separate paper benz crib lyric commercial,58,0.028115427,0.001349528,0.216337927,0.001349528,0.001349528,0.001349528,0.033954383,0.001349528,0.566809317,0.001349528,0.001349528,0.001349528,0.001349528,0.001349528,0.001349528,0.001349528,0.653417091,0.798938543,0.131525232,0,0.487840066,0.894891612,obscene,0.028571429
82209,lil yachty,who want the smoke?,2018,hip hop,fuck shit fuck niggas word hotboxin whip whip smoke smoke drop top skrrt skrrt pull smoke rock word chandelier chandelier hear want smoke smoke want smoke word want want word want smoke word word want smoke yeah want smoke yeah yeah yeah want want bardi want smoke hear shots comin hoe higher attention flatter cause admire know mind retirement aarp fire blat want smoke diamonds chokin pussy need potpourri bitch lower league ovaries shoulder mink tell think money york sewin weave lyric commercial,83,0.00093985,0.00093985,0.00093985,0.00093985,0.090491511,0.00093985,0.00093985,0.00093985,0.515457874,0.115900426,0.00093985,0.02047925,0.00093985,0.00093985,0.00093985,0.00093985,0.909021986,0.78547804,0.081023174,0,0.642415499,0.72571716,obscene,0.028571429
82211,jaden,ghost,2018,hip hop,hunnid dash spend cash screw goyard bag know wouldn physics class know wouldn finna talk elon week tell whip fast hunnid dash crash msfts drop hit pass swish niggas wish rap play shit club cause like jeez lyric commercial,39,0.00228833,0.00228833,0.00228833,0.00228833,0.00228833,0.00228833,0.00228833,0.288005012,0.544889249,0.00228833,0.00228833,0.00228833,0.00228833,0.00228833,0.00228833,0.00228833,0.780136467,0.718021691,0.136545318,0.03208502,0.216817807,0.507492126,obscene,0.028571429
82212,lndn drgs,hop out (feat. curren$y),2018,hip hop,shit come niggas shit peace treaty believe real street shit speak fluid bompton shit bitch hoein pimp street life thugging night trippin mama long cash right want problems sight homies shit light squeeze semi like fight rental drop vegas cheap flight uber right airport little getaway mind right mind right mind right nigga westside best die shake greet land real gang tie ghetto gospel hood lullabies curreny bitch steal rollies try bring homies dangerous roam porch smoke eye partially open super focus life roll dopest coast coast shit know whoopers know locsters hustlers dollar sign road hoe thousand rolex dickies button switch smoke chamber private hangar pass cough lung gotta motherfucking crumb gotta come look know push ferrari porche score coupes break fuck dashboard stand motor jam floaters wraith comfort driver seat like sofa go paper lock load class flight morning orleans california land bitch pull lay homie,148,0.000657895,0.105381512,0.048842012,0.138883938,0.000657895,0.026432037,0.000657895,0.000657895,0.475201363,0.000657895,0.140025772,0.000657895,0.046421595,0.000657895,0.000657895,0.000657895,0.668580093,0.797836064,0.096987045,5.21E-06,0.803173949,0.768761547,obscene,0.028571429
82215,sheck wes,mo bamba,2018,hip hop,yrold bitch daytrip take hoe callin young nigga phone ring ring motherfuckin dope bitch bitch ballin like fuckin like like ballin like nigga bamba bitch sheck fuckin joke haha hahahahaha steph stay fuckin pole papa fuck pole pole bitch cause hoe fuck hoe callin young nigga phone ringring ring ringring ring ringring lyric commercial,54,0.001814882,0.001814882,0.001814882,0.001814882,0.001814882,0.001814882,0.001814882,0.001814882,0.801753314,0.09693668,0.001814882,0.001814882,0.001814882,0.001814882,0.001814882,0.001814882,0.719484458,0.768812655,0.275099674,0.002560729,0.288953009,0.588575739,obscene,0.028571429
82216,lil baby,yes indeed,2018,hip hop,yeah wheezy outta dash digi schedule busy head hoodie goodie cousins crazy cousins like boogie life amazin feel like rookie tell look cause snowin book years book baby shit goin crazy wheezy produce weezy hold young money record army navy thousand throw like foreign yellow like trust niggas betray niggas sweeter lyric commercial,53,0.037882414,0.001644737,0.111932333,0.001644737,0.033463014,0.001644737,0.001644737,0.001644737,0.530684555,0.001644737,0.001644737,0.001644737,0.001644737,0.15358879,0.001644737,0.001644737,0.968590924,0.67415327,0.036043209,0,0.566158285,0.354334189,obscene,0.028571429
82217,lndn drgs,hop out (remix) (feat. curren$y),2018,hip hop,cross bitch like time east hannin time curreny rider turn motherfuckin tune hydraulics groove spot hella hoe tryna choose wanna true discount coupon clearance rack rap whack ones father hella style know sons sowayout sweatshirt light assortment jewel impala roof go pass hoe loose fuck team tryna settle figure simp crew different come women game season wear main fuck freezer diamonds pink gold breezin lowlow bitch city saint nigga bofill sample baby listen dreamin bout night promise gonna feel alright corduroy shoe rain know purple like fuck lame bitch pimpin strong fuck bitch bitch ones fuck homies like thang feelin like couple cut drink shout homies fonk phonies blowin good fuckin young homie daver pick scraper bity paper tell bitch need talk later blow phone talk need favor real life players better gator play fuck date clip hoe city lakers bofill sample baby listen dreamin bout night promise gonna feel alright outro real money bitch pocket mosh potato,158,0.033884198,0.000572082,0.080563731,0.040409132,0.000572082,0.000572082,0.000572082,0.000572082,0.65536641,0.000572082,0.026987326,0.000572082,0.021468493,0.035625077,0.000572082,0.056046551,0.66641395,0.797169449,0.102408737,5.89E-06,0.805234955,0.777770837,obscene,0.028571429
82219,vic mensa,reverse (ft. g-eazy),2018,hip hop,mello right aston pushbutton motor yeah migos yeah antisober ohohh hurt turn throw reverse whoop work boys smokin dirt july smokin saint straight jacket berserk turn throw reverse vert skrrt skrrt go skrrt panty droppin ridin shotgun like traffic ratchet purse saint straight jacket crash berserk overseas need visa breezin ibiza tryna speedin burn like jeter diva purrin like fee pick pussy pack millimeter chili chain seat heat shawty wanna race like believin spend sneakers lyric commercial,77,0.001547988,0.001547988,0.001547988,0.001547988,0.096163055,0.001547988,0.001547988,0.001547988,0.457295756,0.001547988,0.215431399,0.069171606,0.001547988,0.001547988,0.035101349,0.001547988,0.83645619,0.749173141,0.037147628,0,0.230214345,0.63762632,obscene,0.028571429
82220,lndn drgs,hop out,2018,hip hop,corduroy shoe rain know purple like fuck lame bitch pimpin strong fuck bitch bitch ones fuck homies like thang feelin like couple cut drink shout homies fonk phonies blowin good fuckin young homie daver pick scraper bity paper tell bitch need talk later blow phone talk need favor real life players better gator play fuck date clip hoe city lakers bofill sample baby listen dreamin bout night promise gonna feel alright step dough slip corduroy shoe streets thugs feelin like bitch lookin wait like long leave club try bring fuck bitch futon pour lean smoke drough go call xanie wide open bitch wanna choose bitch choosin real live homies blade oakland city greats fuck fake know money hoppin tone yell fuck haters real life fuck dog hoe think break dodge hoe raiders bofill sample baby listen dreamin bout night promise gonna feel alright,143,0.026246825,0.000554017,0.078967314,0.047210839,0.000554017,0.000554017,0.000554017,0.000554017,0.700854333,0.000554017,0.000554017,0.000554017,0.000554017,0.03051035,0.000554017,0.061269724,0.655583234,0.795272159,0.062348456,3.37E-06,0.809356966,0.789783224,obscene,0.028571429
82221,n.w.a.,straight outta compton,2018,hip hop,witness strength street knowledge straight outta compton crazy motherfucker name cube gang call niggaz attitudes call saw squeeze trigger body haul fuck police gonna come go punk motherfuckers show niggaz start mumble wanna rumble cook like gumbo go motherfucker like point smooth tell murder dance crime record like manson tool motherfucking fool maybe knock niggaz daily weekly monthly yearly dumb motherfuckers clearly capital fuck neighborhood better duck cause cube crazy fuck leave believe stomp come come straight outta compton lyric commercial,81,0.068263453,0.00131579,0.00131579,0.001315789,0.001315789,0.001315789,0.001315789,0.126361739,0.615844316,0.00131579,0.00131579,0.00131579,0.00131579,0.00131579,0.00131579,0.047025398,0.83645619,0.671050945,0.046284183,0,0.406430338,0.878875096,obscene,0.028571429
82223,nas,hero,2018,hip hop,fuck yeah chain gleamin switchin lanes seatin hate reason fresh leave game need plus people need believe trust cause know want lookin hero guess make hero chapter cleanest rapper distinguish gentlemen crook castle maybacher exotic lady catcher holla chiropractor work like muay thai class prespire course boss rockin dboy fila velour black benz shut store shoppin train face cover stockin chain gleamin switchin lanes seatin lyric commercial,67,0.037754317,0.11493328,0.001697793,0.001697793,0.091717562,0.001697793,0.001697793,0.224021154,0.316881439,0.001697793,0.001697793,0.001697793,0.073954198,0.001697793,0.001697793,0.001697793,0.665330878,0.780939928,0.001033134,3.58E-06,0.377576257,0.913911225,obscene,0.028571429
82224,shah rule,lakhs,2018,hip hop,monday morning morning shah rule dont lakhs dont lakhs business problem speak hinglish stronger list know run check fitness company buy advertime move hijack gonna listen folder slap guest leave sober sindhis gold lyric commercial,35,0.003095975,0.003095975,0.003095975,0.003095975,0.003095975,0.003095975,0.003095975,0.142008594,0.387687459,0.003095975,0.003095975,0.003095976,0.003095975,0.003095975,0.003095975,0.12266872,0.747644319,0.781837295,0.206826513,0,0.663025556,0.701692385,obscene,0.028571429
82225,pusha t,if you know you know,2018,hip hop,pull wrist rockstar like pink wave rude wave plug like trugoy imagine duckin shit niggas paris fore hitboy type hit shit litter type risk cause throw like miss number blow years know know yeah know know know know thing thing fraternity drug dealers ring happen alumni legit lookin company corporate child rebel soldier orphan lyric commercial,56,0.001697793,0.001697793,0.035506261,0.001697793,0.035957887,0.001697793,0.001697793,0.281027999,0.432892265,0.001697793,0.001697793,0.001697793,0.046680634,0.001697793,0.001697793,0.001697793,0.42163977,0.719918981,0.019276124,0,0.686727123,0.643632514,obscene,0.028571429
82227,waka flocka flame,trap hop,2018,hip hop,shit trap trap trap shit trap trap trap shit trap trap trap shit trap trap trap days rappers kick stage game wasn right flow wasn tight background wasn right play right good hood fuck lyric commercial,36,0.002506266,0.002506266,0.002506266,0.079412111,0.002506266,0.002506266,0.002506266,0.002506266,0.762920847,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.731398245,0.709355691,0.007549204,0,0.501236603,0.644633546,obscene,0.028571429
82228,yg,suu whoop,2018,hip hop,bompton tree whoop fuck fake blood enemies whoosuu whoop hunnid chunkin niggas go quiet mustard beat whoop coupe whoop whoop whoop bitch shoe whoop truth whoop gang tie bullet wound proof whoop gang bang whoosuu whoop bang pistol hang whoosuu whoop hang scar nigga bray whoosuu whoop brave rapper fullfledged bang bang whoop whoop daughter yeah gangbangin gucci blue hundreds feel hundreds bein blue nigga crips know blood shit need piru blood bitch thug shit suck pull mean muggin muggin daps huggin square fuckin thuggin thuggin nigga lyric commercial,89,0.001547988,0.2334009,0.001547988,0.001547988,0.05672589,0.001547988,0.001547988,0.001547988,0.432730864,0.109325817,0.001547988,0.001547988,0.001547988,0.001547988,0.001547988,0.054043713,0.808296328,0.658872394,0.027509064,2.70E-05,0.197238252,0.329308383,obscene,0.028571429
82234,lil scrappy,lord have mercy,2018,hip hop,dear lord look deep heart know mean good forgive sin thang motherfuckers know thang eeeaaayyyy lord hear nigga heaven save spot wanna burn nigga nigga ridin strap nigga wanna fuck clap wanna burn dear lord letter young nigga hurt know live life right cowards hatin like everywere satan earth bless curse think live ridin hurt know birth innocent till judge come try burn lord cause worst forgive backslide thirst know wrong snatch purse cold outside couldn afford shirt yeah wanna church faithful show know grateful turn weak fruit cause tasteful dunno world repay lord hear nigga heaven save spot wanna burn nigga nigga ridin strap nigga wanna fuck clap wanna burn little nigga dammm write shit dear lord thank look help little brother damn little sister pregnant moma act crazy changin pray pop preachin cause teachin baby mama bitchin excuse language lord friction wanna thank bless little girl power fight world cause swear touch sittin write lord hear nigga heaven save spot wanna burn nigga nigga ridin strap nigga wanna fuck clap wanna burn,174,0.01153337,0.000414422,0.106540719,0.000414422,0.008774412,0.155867715,0.045190949,0.104469484,0.307052,0.024379307,0.000414422,0.09606189,0.018666676,0.014852891,0.000414422,0.000414422,0.668580093,0.683793554,0.126505147,0,0.852638087,0.653642836,obscene,0.028571429
82235,ras kass,the evil that men do,2018,hip hop,psssshh guess niggaz realize good thing go know sayin runnin streets trickin shit hard know fool bringin shit damn self nappy head nigga stigmatism birth bear family make fourth dysfunctional home father stay grow turn go role model watch granddaddy uncle bottle granddaddy beat grandmother time affect mind child introvert picture mother pray read scriptures church money basket tell preacher kick master hatred pop leave niggaz tryin shit petty theft catch time bust life bitch fuck eightyone remember night cover baby powder black light cause white hate black skin nigga lyric commercial,92,0.020680017,0.124198022,0.062542061,0.057618413,0.000822368,0.000822368,0.000822368,0.082120898,0.417775053,0.000822369,0.067460937,0.000822368,0.077175686,0.000822368,0.000822368,0.038438104,0.615509585,0.680691229,0.173693949,0,0.541426216,0.714705805,obscene,0.028571429
82236,tony yayo,i'm so high,2018,hip hop,libs second yayo high imagine fast weed pull pass pull sack roll yayo north title taker riker island bible paper high skyscraper fresh jail smokin pound haze duckin cause high days hydro weedo mind zone high bitch leave spread head pull pass stop steamin weed girl high bank high high high gettin high smokin chocolate cotton mouth throat lyric commercial,60,0.001644737,0.001644737,0.001644737,0.033991194,0.001644737,0.001644737,0.001644737,0.001644737,0.474514803,0.001644737,0.001644737,0.298321174,0.001644737,0.035230774,0.001644737,0.001644737,0.611177299,0.740660975,0.066464926,0,0.576463314,0.829824515,obscene,0.028571429
